bookId,title,series,author,rating,description,pages,publisher,publishDate,coverImg,price,language_1,language_2,language_3,language_4,language_5
book_221,The Velveteen Rabbit,,"Margery Williams Bianco, William Nicholson (Illustrator)",4.28999996185303,"Nursery magic is very strange and wonderful, and only those playthings that are old and wise and experienced like the Skin Horse understand all about it.Like the Skin Horse, Margery Williams understood how toys—and people—become real through the wisdom and experience of love. This reissue of a favorite classic, with the original story and illustrations as they first appeared in 1922, will work its magic for all who read it.",40,Avon,04/01/87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347748913l/144974.jpg,5.90000009536743,english,spanish,chinese,bengali,chinese
book_222,Catching Fire,The Hunger Games #2,Suzanne Collins,4.28999996185303,"SPARKS ARE IGNITING.FLAMES ARE SPREADING.AND THE CAPITAL WANTS REVENGE.Against all odds, Katniss Everdeen has survived the Hunger Games. She and fellow District 12 tribute Peeta Mellark are miraculously still alive. Katniss should be relieved, happy even. Yet nothing is the way Katniss wishes it to be. Gale holds her at an icy distance. Peeta has turned his back on her completely. And there are whispers of a rebellion against the Capitol - a rebellion that Katniss and Peeta may have helped create.Much to her shock, Katniss has fueled an unrest that she's afraid she cannot stop. And what scares her even more is that she's not entirely convinced she should try.",391,Scholastic Press,09/01/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722941l/6148028.jpg,3.66000008583069,english,german,portuguese,hindi,japanese
book_223,The Lost Hero,The Heroes of Olympus #1,Rick Riordan (Goodreads Author),4.32999992370606,"JASON HAS A PROBLEM. He doesn’t remember anything before waking up in a bus full of kids on a field trip. Apparently he has a girlfriend named Piper, and his best friend is a guy named Leo. They’re all students at the Wilderness School, a boarding school for “bad kids,"" as Leo puts it. What did Jason do to end up here? And where is here, exactly? Jason doesn't know anything—except that everything seems very wrong.PIPER HAS A SECRET. Her father has been missing for three days, ever since she had that terrifying nightmare about his being in trouble. Piper doesn’t understand her dream, or why her boyfriend suddenly doesn’t recognize her.",553,Disney ● Hyperion Books,10/12/10,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464201003l/7736182._SY475_.jpg,10.25,english,arabic,portuguese,bengali,arabic
book_224,Throne of Glass,Throne of Glass #1,Sarah J. Maas (Goodreads Author),4.19999980926514,"This is a previously published edition of  ISBN13: 9781599906959.After serving out a year of hard labor in the salt mines of Endovier for her crimes, 18-year-old assassin Celaena Sardothien is dragged before the Crown Prince. Prince Dorian offers her her freedom on one condition: she must act as his champion in a competition to find a new royal assassin.Her opponents are men-thieves and assassins and warriors from across the empire, each sponsored by a member of the king's council. If she beats her opponents in a series of eliminations, she'll serve the kingdom for four years and then be granted her freedom.",406,Bloomsbury USA Children's,08/07/12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495278054l/7896527.jpg,0,english,bengali,japanese,bengali,portuguese
book_225,Spirit Bound,Vampire Academy #5,Richelle Mead (Goodreads Author),4.34999990463257,"Salvation has its price . . .The words stunned Adrian for a moment, but he kept going. ""You're lying. What you're describing is impossible. There's no way to save a Strigoi. When they're gone, they're gone. They're dead. Undead. Forever.""Robert's next words weren't directed at Adrian. They were spoken to me. ""That which is dead doesn't always stay dead....""After a long and heartbreaking journey to Siberia, Dimitri’s birthplace, Rose Hathaway has finally returned to St. Vladimir’s—and to her best friend, Lissa Dragomir. It's graduation, and the girls can’t wait for their real lives outside the academy’s cold iron gates to finally begin.",489,Razorbill,05/18/10,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1291168967l/6479259._SY475_.jpg,4.59000015258789,english,hindi,hindi,italian,punjabi
book_226,Clockwork Prince,The Infernal Devices #2,Cassandra Clare (Goodreads Author),4.44000005722046,"In the magical underworld of Victorian London, Tessa Gray has at last found safety with the Shadowhunters. But that safety proves fleeting when rogue forces in the Clave plot to see her protector, Charlotte, replaced as head of the Institute. If Charlotte loses her position, Tessa will be out on the street—and easy prey for the mysterious Magister, who wants to use Tessa’s powers for his own dark ends.With the help of the handsome, self-destructive Will and the fiercely devoted Jem, Tessa discovers that the Magister’s war on the Shadowhunters is deeply personal. He blames them for a long-ago tragedy that shattered his life.",498,"Simon & Schuster, Margaret K. McElderry",12/06/11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477747l/10025305.jpg,5.69000005722046,english,japanese,arabic,chinese,punjabi
book_227,The Iliad/The Odyssey,,"Homer, Robert Fagles (Translator), Bernard Knox (Introduction)",4.03999996185303,"Gripping listeners and readers for more than 2,700 years, 'The Iliad' is the story of the Trojan War and the rage of Achilles. Combining the skills of a poet and scholar, Robert Fagles brings the energy of contemporary language to this enduring heroic epic. If 'The Iliad' is the world's greatest war story, then 'The Odyssey' is literature's greatest evocation of every man's journey through life. Here again, Fagles has performed the translator's task magnificently, giving us an Odyssey to read aloud, to savor, and to treasure for its sheer lyrical mastery. Each volume contains a superb introduction with textual and critical commentary by renowned classicist Bernard Knox.",1556,Penguin Classics,11/01/99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181863l/1375.jpg,6.15000009536743,english,chinese,russian,chinese,spanish
book_228,The Crucible,,"Arthur Miller, Christopher Bigs(Introduction)",3.58999991416931,"""I believe that the reader will discover here the essential nature of one of the strangest and most awful chapters in human history,"" Arthur Miller wrote of his classic play about the witch-hunts and trials in seventeenth-century Salem, Massachusetts. Based on historical people and real events, Miller's drama is a searing portrait of a community engulfed by hysteria. In the rigid theocracy of Salem, rumors that women are practicing witchcraft galvanize the town's most basic fears and suspicions; and when a young girl accuses Elizabeth Proctor of being a witch, self-righteous church leaders and townspeople insist that Elizabeth be brought to trial.",143,Penguin Books,03/25/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547467608l/17250._SY475_.jpg,3.98000001907349,english,japanese,bengali,german,german
book_229,Cat's Cradle,,Kurt Vonnegut Jr.,4.15999984741211,"Told with deadpan humour and bitter irony, Kurt Vonnegut's cult tale of global destruction preys on our deepest fears of witnessing Armageddon and, worse still, surviving it ...Dr Felix Hoenikker, one of the founding 'fathers' of the atomic bomb, has left a deadly legacy to the world. For he's the inventor of 'ice-nine', a lethal chemical capable of freezing the entire planet. The search for its whereabouts leads to Hoenikker's three ecentric children, to a crazed dictator in the Caribbean, to madness. Felix Hoenikker's Death Wish comes true when his last, fatal gift to humankind brings about the end, that for all of us, is nigh...",179,Penguin,10/28/99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867150l/135479.jpg,5.69000005722046,english,punjabi,german,punjabi,arabic
book_230,The God of Small Things,,"Arundhati Roy (Goodreads Author), Claude Demanuelli (Translator), Barbara Auer (Narrator), Diana Quick (Reading), Luana Stoica (trad.), Donada Peters (Narrator), Josep Julià Ballbé (Translator)",3.94000005722046,"The year is 1969. In the state of Kerala, on the southernmost tip of India, a skyblue Plymouth with chrome tailfins is stranded on the highway amid a Marxist workers' demonstration. Inside the car sit two-egg twins Rahel and Esthappen, and so begins their tale. . . .",340,Random House,10/28/97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590282886l/9777.jpg,3.17000007629395,english,hindi,bengali,japanese,russian
book_231,The Wind in the Willows,,"Kenneth Grahame, Gillian Avery (Introduction)",3.98000001907349,"""There is nothing half so much worth doing as simply messing around in boats.""

When Mole flees his little underground home he discovers new friends and adventures with Raj, Toad and Badger.

This much-loved story has been carefully retold for young children to enjoy. With beautiful illustrations throughout, it provides the perfect introduction to a classic tale.",197,Penguin Books,10/27/05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423183570l/5659.jpg,4.17999982833862,english,italian,portuguese,german,spanish
book_232,The Screwtape Letters,,C.S. Lewis,4.21999979019165,"The Screwtape Letters by C.S.  Lewis is a classic masterpiece of religious satire that entertains readers with its sly and ironic portrayal of human life and foibles from the vantage point of Screwtape, a highly placed assistant to ""Our Father Below."" At once wildly comic, deadly serious, and strikingly original, C.S. Lewis's The Screwtape Letters is the most engaging account of temptation—and triumph over it—ever written. .",228,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476379778l/8130077._SY475_.jpg,0,english,punjabi,german,german,spanish
book_233,Girl with a Pearl Earring,,Tracy Chevalier (Goodreads Author),3.89000010490417,"With precisely 35 canvases to his credit, the Dutch painter Johannes Vermeer represents one of the great enigmas of 17th-century art. The meager facts of his biography have been gleaned from a handful of legal documents. Yet Vermeer's extraordinary paintings of domestic life, with their subtle play of light and texture, have come to define the Dutch golden age. His portrait of the anonymous Girl with a Pearl Earring has exerted a particular fascination for centuries—and it is this magnetic painting that lies at the heart of Tracy Chevalier's second novel of the same title.Girl with a Pearl Earring centers on Vermeer's prosperous Delft household during the 1660s.",233,Plume/Penguin,10/28/05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327197580l/2865.jpg,2.85999989509583,english,spanish,russian,german,spanish
book_234,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill (Goodreads Author)",4.42000007629395,"At one time Corrie ten Boom would have laughed at the idea that there would ever be a story to tell. For the first fifty years of her life nothing at all out of the ordinary had ever happened to her. She was an old-maid watchmaker living contentedly with her spinster sister and their elderly father in the tiny Dutch house over their shop. Their uneventful days, as regulated as their own watches, revolved around their abiding love for one another. However, with the Nazi invasion and occupation of Holland, a story did ensue.",242,Bantam,10/01/84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320418824l/561909.jpg,4.17000007629395,english,italian,russian,portuguese,portuguese
book_235,A Light in the Attic,,Shel Silverstein,4.34000015258789,"Last night while I lay thinking here Some Whatifs crawled inside my ear And pranced and partied all night long And sang their same old Whatif song: Whatif I flunk that test?Whatif green hair grows on my chest?Whatif nobody likes me?Whatif a bolt of lightning strikes me?...This 20th anniversary of Shel Silverstein's A Light in the Attic includes a CD of highlights from his Grammy Award-winning album.Here in the attic of Shel Silverstein you will find Backward Bill, Sour Face Ann, the Meehoo with an Exactlywatt, and the Polar Bear in the Frigidaire.",176,Harpercollins Childrens Books,10/07/02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427169918l/30118.jpg,12.0799999237061,english,spanish,italian,arabic,italian
book_236,The Silence of the Lambs,Hannibal Lecter #2,Thomas Harris,4.19999980926514,Hannibal Lecter. The ultimate villain of modern fiction. Read the five-million-copy bestseller that scared the world silent. The Silence of the Lambs. A young FBI trainee. An evil genius locked away for unspeakable crimes. A plunge into the darkest chambers of a psychopath's mind--in the deadly search for a serial killer. - back cover.,421,Arrow Books,10/28/02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565096163l/23807._SY475_.jpg,3.10999989509583,english,russian,japanese,punjabi,hindi
book_237,Shiver,The Wolves of Mercy Falls #1,Maggie Stiefvater (Goodreads Author),3.76999998092651,"For years, Grace has watched the wolves in the woods behind her house. One yellow-eyed wolf—her wolf—is a chilling presence she can't seem to live without.Meanwhile, Sam has lived two lives: In winter, the frozen woods, the protection of the pack, and the silent company of a fearless girl. In summer, a few precious months of being human… until the cold makes him shift back again.Now, Grace meets a yellow-eyed boy whose familiarity takes her breath away. It's her wolf. It has to be. But as winter nears, Sam must fight to stay human—or risk losing himself, and Grace, forever.",392,Scholastic Press,08/01/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409283154l/6068551.jpg,7.05000019073486,english,arabic,portuguese,spanish,german
book_238,Uglies,Uglies #1,Scott Westerfeld (Goodreads Author),3.85999989509583,"Tally is about to turn sixteen, and she can't wait. In just a few weeks she'll have the operation that will turn her from a repellent ugly into a stunning pretty. And as a pretty, she'll be catapulted into a high-tech paradise where her only job is to have fun.But Tally's new friend Shay isn't sure she wants to become a pretty. When Shay runs away, Tally learns about a whole new side of the pretty world—and it isn't very pretty. The authorities offer Tally a choice: find her friend and turn her in, or never turn pretty at all. Tally's choice will change her world forever....",425,Simon Pulse,02/08/05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443904172l/24770.jpg,3.57999992370605,english,portuguese,punjabi,bengali,bengali
book_239,City of Fallen Angels,The Mortal Instruments #4,Cassandra Clare (Goodreads Author),4.11999988555908,"The Mortal War is over, and sixteen-year-old Clary Fray is back home in New York, excited about all the possibilities before her. She’s training to become a Shadowhunter and to use her unique power. Her mother is getting married to the love of her life. Downworlders and Shadowhunters are at peace at last. And—most importantly of all—she can finally call Jace her boyfriend.But nothing comes without a price.Someone is murdering Shadowhunters, provoking tensions between Downworlders and Shadowhunters that could lead to a second, bloody war. Clary’s best friend, Simon, can’t help her—his mother just found out that he’s a vampire, and now he’s homeless.",425,"Simon & Schuster Children's, Margaret K. McElderry Books",04/05/11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369452302l/6752378.jpg,4.75,english,punjabi,hindi,portuguese,punjabi
book_240,Man's Search for Meaning,,"Viktor E. Frankl, Harold S. Kushner (Foreword), William J. Winslade (Afterword), Isle Lasch (Translator)",4.3600001335144,"Psychiatrist Viktor Frankl's memoir has riveted generations of readers with its descriptions of life in Nazi death camps and its lessons for spiritual survival. Based on his own experience and the stories of his patients, Frankl argues that we cannot avoid suffering but we can choose how to cope with it, find meaning in it, and move forward with renewed purpose. At the heart of his theory, known as logotherapy, is a conviction that the primary human drive is not pleasure but the pursuit of what we find meaningful. Man's Search for Meaning has become one of the most influential books in America; it continues to inspire us all to find significance in the very act of living.",165,Beacon Press,06/01/06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535419394l/4069._SY475_.jpg,7.36999988555908,english,german,arabic,german,punjabi
book_241,She's Come Undone,,Wally Lamb (Goodreads Author),3.88000011444092,"In this extraordinary coming-of-age odyssey, Wally Lamb invites us to hitch a wild ride on a journey of love, pain, and renewal with the most heartbreakingly comical heroine to come along in years.Meet Dolores Price. She's 13, wise-mouthed but wounded, having bid her childhood goodbye. Stranded in front of her bedroom TV, she spends the next few years nourishing herself with the Mallomars, potato chips, and Pepsi her anxious mother supplies. When she finally orbits into young womanhood at 257 pounds, Dolores is no stronger and life is no kinder. But this time she's determined to rise to the occasion and give herself one more chance before she really goes under.",465,Pocket,06/28/98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543505339l/5203.jpg,1.9099999666214,english,italian,japanese,spanish,spanish
book_242,The Phantom of the Opera,,"Gaston Leroux, Alexander Teixeira de Mattos (Translator)",3.96000003814697,"First published in French as a serial in 1909, The Phantom of the Opera is a riveting story that revolves around the young, Swedish Christine Daaé. Her father, a famous musician, dies, and she is raised in the Paris Opera House with his dying promise of a protective angel of music to guide her. After a time at the opera house, she begins hearing a voice, who eventually teaches her how to sing beautifully. All goes well until Christine's childhood friend Raoul comes to visit his parents, who are patrons of the opera, and he sees Christine when she begins successfully singing on the stage.",360,Harper Perennial,12/30/87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867727l/480204.jpg,2.85999989509583,english,punjabi,japanese,russian,punjabi
book_243,Marley and Me: Life and Love With the World's Worst Dog,,John Grogan,4.13000011444092,"John and Jenny were just beginning their life together. They were young and in love, with a perfect little house and not a care in the world. Then they brought home Marley, a wiggly yellow furball of a puppy. Life would never be the same.Marley quickly grew into a barreling, ninety-seven-pound streamroller of a Labrador retriever, a dog like no other. He crashed through screen doors, gouged through drywall, flung drool on guests, stole women's undergarments, and ate nearly everything he could get his mouth around, including couches and fine jewelry. Obedience school did no good—Marley was expelled.",291,William Morrow, 1ST edition,10/18/05,0,english,arabic,punjabi,hindi,german
book_244,Ella Enchanted,Ella Enchanted #1,Gail Carson Levine (Goodreads Author),3.98000001907349,"At birth, Ella is inadvertently cursed by an imprudent young fairy named Lucinda, who bestows on her the ""gift"" of obedience. Anything anyone tells her to do, Ella must obey. Another girl might have been cowed by this affliction, but not feisty Ella: ""Instead of making me docile, Lucinda's curse made a rebel of me. Or perhaps I was that way naturally."" When her beloved mother dies, leaving her in the care of a mostly absent and avaricious father, and later, a loathsome stepmother and two treacherous stepsisters, Ella's life and well-being seem to be in grave peril.",232,Scholastic Books,09/01/98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410727190l/24337.jpg,1.9099999666214,english,bengali,italian,chinese,spanish
book_245,The Wind-Up Bird Chronicle,ねじまき鳥クロニクル #1-3,"Haruki Murakami, Jay Rubin (Translator)",4.15999984741211,"Japan's most highly regarded novelist now vaults into the first ranks of international fiction writers with this heroically imaginative novel, which is at once a detective story, an account of a disintegrating marriage, and an excavation of the buried secrets of World War II.In a Tokyo suburb a young man named Toru Okada searches for his wife's missing cat. Soon he finds himself looking for his wife as well in a netherworld that lies beneath the placid surface of Tokyo.",607,Knopf,10/28/97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327872639l/11275.jpg,22.25,english,arabic,arabic,arabic,hindi
book_246,Cinder,The Lunar Chronicles #1,Marissa Meyer (Goodreads Author),4.1399998664856,"Humans and androids crowd the raucous streets of New Beijing. A deadly plague ravages the population. From space, a ruthless Lunar people watch, waiting to make their move. No one knows that Earth’s fate hinges on one girl. . . . Cinder, a gifted mechanic, is a cyborg. She’s a second-class citizen with a mysterious past, reviled by her stepmother and blamed for her stepsister’s illness. But when her life becomes intertwined with the handsome Prince Kai’s, she suddenly finds herself at the center of an intergalactic struggle, and a forbidden attraction. Caught between duty and freedom, loyalty and betrayal, she must uncover secrets about her past in order to protect her world’s future.",400,Feiwel & Friends,10/28/12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507557775l/36381037.jpg,0,english,arabic,russian,german,chinese
book_247,The Green Mile,The Green Mile #1-6,Stephen King (Goodreads Author),4.44999980926514,"When it first appeared, one volume per month, Stephen King's THE GREEN MILE was an unprecedented publishing triumph: all six volumes ended up on the New York Times bestseller lists—simultaneously—and delighted millions of fans the world over.Welcome to Cold Mountain Penitentiary, home to the Depression-worn men of E Block. Convicted killers all, each awaits his turn to walk the Green Mile, keeping a date with ""Old Sparky,"" Cold Mountain's electric chair. Prison guard Paul Edgecombe has seen his share of oddities in his years working the Mile.",592,Penguin Signet,09/01/96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373903563l/11566.jpg,17.5599994659424,english,punjabi,german,russian,arabic
book_248,Blindness,Blindness #1,José Saramago,4.13000011444092,"From Nobel Prize–winning author José Saramago, a magnificent, mesmerizing parable of lossA city is hit by an epidemic of ""white blindness"" that spares no one. Authorities confine the blind to an empty mental hospital, but there the criminal element holds everyone captive, stealing food rations, and assaulting women. There is one eyewitness to this nightmare who guides her charges—among them a boy with no mother, a girl with dark glasses, a dog of tears—through the barren streets, and their procession becomes as uncanny as the surroundings are harrowing.",349,Mariner Books,08/23/13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528481068l/40495148._SY475_.jpg,0,english,spanish,spanish,chinese,russian
book_249,A Clash of Kings,A Song of Ice and Fire #2,George R.R. Martin,4.40999984741211,"A comet the color of blood and flame cuts across the sky. Two great leaders—Lord Eddard Stark and Robert Baratheon—who hold sway over an age of enforced peace are dead, victims of royal treachery. Now, from the ancient citadel of Dragonstone to the forbidding shores of Winterfell, chaos reigns. Six factions struggle for control of a divided land and the Iron Throne of the Seven Kingdoms, preparing to stake their claims through tempest, turmoil, and war. It is a tale in which brother plots against brother and the dead rise to walk in the night.",969,Bantam,05/28/02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567840212l/10572.jpg,1.9099999666214,english,chinese,punjabi,punjabi,bengali
book_250,The Sound and the Fury,,William Faulkner,3.85999989509583,"Alternate version of this book.The tragedy of the Compson family features some of the most memorable characters in literature: beautiful, rebellious Caddy; the manchild Benjy; haunted, neurotic Quentin; Jason, the brutal cynic; and Dilsey, their black servant. Their lives fragmented and harrowed by history and legacy, the character’s voices and actions mesh to create what is arguably Faulkner’s masterpiece and one of the greatest novels of the twentieth century.",366,Vintage International,10/28/90,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433089995l/10975.jpg,0,english,german,portuguese,punjabi,japanese
book_251,The Shack,,William Paul Young,3.77999997138977,"The Shack, the cherished novel that sold over 23 million copies worldwide, spent 147 weeks on the bestseller list, and went on to become a major motion picture, is now available in a beautiful keepsake edition to celebrate its tenth anniversary of touching lives all over the world. Mackenzie Allen Phillips's youngest daughter, Missy, has been abducted during a family vacation, and evidence that she may have been brutally murdered is found in an abandoned shack deep in the Oregon wilderness. Four years later, in the midst of his Great Sadness, Mack receives a suspicious note, apparently from God, inviting him back to that shack for a weekend.",294,Windblown Media,06/20/08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532013572l/40874325._SY475_.jpg,0,english,russian,japanese,german,spanish
book_253,The Guernsey Literary and Potato Peel Pie Society,,"Mary Ann Shaffer, Annie Barrows",4.17000007629395," #1 NEW YORK TIMES BESTSELLER - NOW A MAJOR MOTION PICTURE ON NETFLIX - A remarkable tale of the island of Guernsey during the German Occupation, and of a society as extraordinary as its name. ""I wonder how the book got to Guernsey? Perhaps there is some sort of secret homing instinct in books that brings them to their perfect readers."" January 1946: London is emerging from the shadow of the Second World War, and writer Juliet Ashton is looking for her next book subject. Who could imagine that she would find it in a letter from a man she's never met, a native of the island of Guernsey, who has come across her name written inside a book by Charles Lamb...",291,Dial Press,07/10/18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529026760l/39832183.jpg,3.65000009536743,english,hindi,hindi,german,chinese
book_254,For Whom the Bell Tolls,,Ernest Hemingway,3.97000002861023,"In 1937 Ernest Hemingway traveled to Spain to cover the civil war there for the North American Newspaper Alliance. Three years later he completed the greatest novel to emerge from ""the good fight,"" For Whom the Bell Tolls. The story of Robert Jordan, a young American in the International Brigades attached to an antifascist guerilla unit in the mountains of Spain, it tells of loyalty and courage, love and defeat, and the tragic death of an ideal.",471,Scribner,10/28/95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492591524l/46170.jpg,0,english,portuguese,arabic,punjabi,bengali
book_255,Fear and Loathing in Las Vegas,,"Hunter S. Thompson, Ralph Steadman (Illustrator)",4.07999992370606,"Fear and Loathing in Las Vegas is the best chronicle of drug-soaked, addle-brained, rollicking good times ever committed to the printed page. It is also the tale of a long weekend road trip that has gone down in the annals of American pop culture as one of the strangest journeys ever undertaken.",204,Vintage Books,06/28/98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394204569l/7745.jpg,5.69000005722046,english,japanese,bengali,arabic,punjabi
book_256,The House of the Spirits,Del Valle Family #3,"Isabel Allende (Goodreads Author), Magda Bogin (Translator)",4.23999977111816,"In one of the most important and beloved Latin American works of the twentieth century, Isabel Allende weaves a luminous tapestry of three generations of the Trueba family, revealing both triumphs and tragedies. Here is patriarch Esteban, whose wild desires and political machinations are tempered only by his love for his ethereal wife, Clara, a woman touched by an otherworldly hand. Their daughter, Blanca, whose forbidden love for a man Esteban has deemed unworthy infuriates her father, yet will produce his greatest joy: his granddaughter Alba, a beautiful, ambitious girl who will lead the family and their country into a revolutionary future.",448,Dial Press Trade Paperback,08/30/05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358615501l/9328.jpg,3.3199999332428,english,japanese,chinese,russian,spanish
book_258,Roots: The Saga of an American Family,,Alex Haley,4.42999982833862,"When he was a boy in Henning, Tennessee, Alex Haley's grandmother used to tell him stories about their family—stories that went back to her grandparents, and their grandparents, down through the generations all the way to a man she called ""the African."" She said he had lived across the ocean near what he called the ""Kamby Bolongo"" and had been out in the forest one day chopping wood to make a drum when he was set upon by four men, beaten, chained and dragged aboard a slave ship bound for Colonial America.Still vividly remembering the stories after he grew up and became a writer, Haley began to search for documentation that might authenticate the narrative.",729,Dell Publishing Company,01/01/77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329398936l/546018.jpg,3.09999990463257,english,spanish,russian,spanish,japanese
book_259,Misery,,Stephen King (Goodreads Author),4.17000007629395,"Alternate cover editions here and here.Paul Sheldon. He's a bestselling novelist who has finally met his biggest fan. Her name is Annie Wilkes and she is more than a rabid reader - she is Paul's nurse, tending his shattered body after an automobile accident. But she is also his captor, keeping him prisoner in her isolated house.",370,New English Library,11/01/88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554220401l/10614.jpg,1.12000000476837,english,arabic,punjabi,russian,punjabi
book_260,Howl's Moving Castle,Howl's Moving Castle #1,Diana Wynne Jones,4.26000022888184,"An alternative cover for this ISBN can be found hereSophie has the great misfortune of being the eldest of three daughters, destined to fail miserably should she ever leave home to seek her fate. But when she unwittingly attracts the ire of the Witch of the Waste, Sophie finds herself under a horrid spell that transforms her into an old lady. Her only chance at breaking it lies in the ever-moving castle in the hills: the Wizard Howl's castle. To untangle the enchantment, Sophie must handle the heartless Howl, strike a bargain with a fire demon, and meet the Witch of the Waste head-on. Along the way, she discovers that there's far more to Howl—and herself—than first meets the eye.",329,Harper Trophy,08/01/01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407450489l/6294.jpg,5.94999980926514,english,italian,bengali,japanese,arabic
book_261,Stranger in a Strange Land,,Robert A. Heinlein,3.92000007629395,"NAME: Valentine Michael Smith
ANCESTRY: Human
ORIGIN: Mars

Valentine Michael Smith is a human being raised on Mars, newly returned to Earth. Among his people for the first time, he struggles to understand the social mores and prejudices of human nature that are so alien to him, while teaching them his own fundamental beliefs in grokking, watersharing, and love.",525,Ace,10/01/91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156897088l/350._SY475_.jpg,6.40000009536743,english,japanese,german,punjabi,chinese
book_262,Island of the Blue Dolphins,Island of the Blue Dolphins #1,Scott O'Dell,3.83999991416931,"In the Pacific there is an island that looks like a big fish sunning itself in the sea. Around it, blue dolphins swim, otters play, and sea elephants and sea birds abound. Once, Indians also lived on the island. And when they left and sailed to the east, one young girl was left behind. — This is the story of Karana, the Indian girl who lived alone for years on the Island of the Blue Dolphins. Year after year, she watched one season pass into another and waited for a ship to take her away. But while she waited, she kept herself alive by building shelter, making weapons, finding food, and fighting her enemies, the wild dogs.",194,HMH Books for Young Readers,02/08/10,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533405446l/41044096._SX318_.jpg,0,english,arabic,japanese,italian,japanese
book_264,The Girl Who Kicked the Hornet's Nest,Millennium #3,"Stieg Larsson, Reg Keeland (Translator)",4.21999979019165,"The stunning third and final novel in Stieg Larsson's internationally best-selling trilogy.Lisbeth Salander - the heart of Larsson's two previous novels - lies in critical condition, a bullet wound to her head, in the intensive care unit of a Swedish city hospital. She's fighting for her life in more ways than one: if and when she recovers, she'll be taken back to Stockholm to stand trial for three murders. With the help of her friend, journalist Mikael Blomkvist, she will not only have to prove her innocence, but also identify and denounce those in authority who have allowed the vulnerable, like herself, to suffer abuse and violence.",566,Knopf,05/23/10,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327708260l/6892870.jpg,1.63999998569489,english,portuguese,japanese,hindi,hindi
book_265,The Secret History,,Donna Tartt,4.09000015258789,"Under the influence of their charismatic classics professor, a group of clever, eccentric misfits at an elite New England college discover a way of thinking and living that is a world away from the humdrum existence of their contemporaries. But when they go beyond the boundaries of normal morality they slip gradually from obsession to corruption and betrayal, and at last - inexorably - into evil.",559,Vintage,04/13/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451554846l/29044.jpg,9.10999965667725,english,hindi,portuguese,arabic,japanese
